Txn ID,Date,Customer ID,City,State,Category,Payment Mode,Amount (₹),Returned
TXN-02480,2024-07-26,CUST-1585,Chennai,Tamil Nadu,Books & Media,Cash,469,0
TXN-02481,2023-02-05,CUST-2058,Hyderabad,Telangana,Personal Care,Debit Card,3331,0
TXN-02482,2024-09-18,CUST-1944,Bengaluru,Karnataka,Books & Media,Debit Card,5632,1
TXN-02483,2024-10-16,CUST-2086,Mumbai,Maharashtra,Home & Living,Debit Card,1423,1
TXN-02484,2023-03-19,CUST-1934,Delhi,Delhi,Apparel,Net Banking,4687,0
TXN-02485,2024-09-10,CUST-2230,Hyderabad,Telangana,Food & Grocery,Cash,1392,0
TXN-02486,2024-05-03,CUST-1093,Pune,Maharashtra,Home & Living,UPI,3474,0
TXN-02487,2023-01-27,CUST-2097,Delhi,Delhi,Apparel,Credit Card,2922,0
TXN-02488,2023-12-19,CUST-1363,Chennai,Tamil Nadu,Sports,UPI,656,0
TXN-02489,2024-01-11,CUST-1882,Mumbai,Maharashtra,Books & Media,Credit Card,2612,0
TXN-02490,2023-04-05,CUST-1892,Ahmedabad,Gujarat,Sports,Debit Card,2586,0
TXN-02491,2023-08-24,CUST-2204,Bengaluru,Karnataka,Books & Media,Credit Card,2339,0
TXN-02492,2023-04-02,CUST-2460,Pune,Maharashtra,Electronics,UPI,9497,0
TXN-02493,2024-10-26,CUST-1264,Kolkata,West Bengal,Personal Care,UPI,4215,1
TXN-02494,2023-09-10,CUST-1407,Pune,Maharashtra,Home & Living,Cash,23438,0
TXN-02495,2023-07-03,CUST-2254,Chennai,Tamil Nadu,Food & Grocery,UPI,6052,0
TXN-02496,2024-09-03,CUST-1396,Kolkata,West Bengal,Electronics,UPI,3558,0
TXN-02497,2023-01-20,CUST-1432,Ahmedabad,Gujarat,Food & Grocery,Debit Card,840,0
TXN-02498,2024-06-19,CUST-1408,Bengaluru,Karnataka,Home & Living,Credit Card,14216,0
TXN-02499,2023-02-28,CUST-1571,Delhi,Delhi,Electronics,Credit Card,987,1
TXN-02500,2024-05-04,CUST-1912,Delhi,Delhi,Food & Grocery,UPI,1378,0
TXN-02501,2023-12-10,CUST-1889,Bengaluru,Karnataka,Books & Media,Debit Card,3275,0
TXN-02502,2024-11-18,CUST-1447,Ahmedabad,Gujarat,Sports,Credit Card,1124,0
TXN-02503,2024-03-02,CUST-1062,Chennai,Tamil Nadu,Books & Media,Credit Card,641,0
TXN-02504,2024-07-16,CUST-1323,Ahmedabad,Gujarat,Electronics,UPI,876,0
TXN-02505,2024-01-28,CUST-1202,Hyderabad,Telangana,Home & Living,Debit Card,848,0
TXN-02506,2023-01-01,CUST-2128,Bengaluru,Karnataka,Apparel,UPI,10365,0
TXN-02507,2024-07-19,CUST-1701,Kolkata,West Bengal,Home & Living,Debit Card,1495,0
TXN-02508,2024-11-21,CUST-1455,Chennai,Tamil Nadu,Sports,UPI,1983,0
TXN-02509,2024-11-29,CUST-2116,Delhi,Delhi,Sports,UPI,1875,0
TXN-02510,2024-03-05,CUST-2004,Delhi,Delhi,Home & Living,UPI,4089,0
TXN-02511,2023-07-02,CUST-2321,Pune,Maharashtra,Books & Media,UPI,4179,0
TXN-02512,2023-05-10,CUST-1279,Bengaluru,Karnataka,Electronics,UPI,1614,0
TXN-02513,2024-08-22,CUST-1841,Mumbai,Maharashtra,Sports,Credit Card,1159,0
TXN-02514,2024-03-27,CUST-1186,Delhi,Delhi,Personal Care,UPI,2516,0
TXN-02515,2023-11-17,CUST-1474,Chennai,Tamil Nadu,Apparel,UPI,2762,0
TXN-02516,2024-10-11,CUST-1671,Mumbai,Maharashtra,Home & Living,Credit Card,2587,0
TXN-02517,2024-07-23,CUST-1089,Kolkata,West Bengal,Home & Living,Credit Card,1021,0
TXN-02518,2023-02-15,CUST-1330,Chennai,Tamil Nadu,Sports,UPI,550,0
TXN-02519,2024-08-17,CUST-1740,Pune,Maharashtra,Sports,UPI,4674,0
TXN-02520,2023-05-22,CUST-1582,Mumbai,Maharashtra,Books & Media,Cash,5357,0
TXN-02521,2023-10-01,CUST-1542,Mumbai,Maharashtra,Electronics,UPI,1156,0
TXN-02522,2024-10-18,CUST-1063,Hyderabad,Telangana,Apparel,UPI,1408,0
TXN-02523,2024-06-25,CUST-2178,Mumbai,Maharashtra,Food & Grocery,Debit Card,1838,0
TXN-02524,2023-01-03,CUST-2063,Kolkata,West Bengal,Sports,Credit Card,5271,0
TXN-02525,2023-02-07,CUST-1776,Chennai,Tamil Nadu,Personal Care,Debit Card,2867,0
TXN-02526,2023-06-04,CUST-1836,Bengaluru,Karnataka,Electronics,Debit Card,3123,0
TXN-02527,2024-10-26,CUST-1667,Bengaluru,Karnataka,Electronics,Debit Card,294,0
TXN-02528,2023-06-18,CUST-2481,Bengaluru,Karnataka,Home & Living,UPI,1113,0
TXN-02529,2024-04-08,CUST-1615,Chennai,Tamil Nadu,Food & Grocery,Credit Card,2046,0
TXN-02530,2024-09-17,CUST-2455,Chennai,Tamil Nadu,Food & Grocery,UPI,537,0
TXN-02531,2024-10-24,CUST-1542,Mumbai,Maharashtra,Books & Media,UPI,1618,0
TXN-02532,2023-12-21,CUST-1001,Ahmedabad,Gujarat,Apparel,UPI,1363,0
TXN-02533,2023-08-25,CUST-1021,Pune,Maharashtra,Apparel,Credit Card,5847,0
TXN-02534,2024-04-09,CUST-1646,Chennai,Tamil Nadu,Personal Care,UPI,2058,0
TXN-02535,2023-05-19,CUST-1182,Mumbai,Maharashtra,Home & Living,Cash,1837,0
TXN-02536,2024-09-10,CUST-1377,Bengaluru,Karnataka,Personal Care,Credit Card,3745,0
TXN-02537,2024-06-20,CUST-2015,Bengaluru,Karnataka,Sports,UPI,5186,0
TXN-02538,2024-10-16,CUST-1479,Ahmedabad,Gujarat,Personal Care,Net Banking,1509,1
TXN-02539,2024-05-01,CUST-1379,Hyderabad,Telangana,Personal Care,UPI,1747,0
TXN-02540,2024-11-11,CUST-1333,Pune,Maharashtra,Books & Media,Net Banking,2311,0
TXN-02541,2023-03-01,CUST-1094,Chennai,Tamil Nadu,Apparel,UPI,4347,0
TXN-02542,2023-03-25,CUST-1064,Pune,Maharashtra,Books & Media,UPI,1338,0
TXN-02543,2023-03-17,CUST-2147,Hyderabad,Telangana,Books & Media,UPI,714,0
TXN-02544,2024-02-03,CUST-2445,Ahmedabad,Gujarat,Electronics,Credit Card,3208,0
TXN-02545,2024-05-30,CUST-1286,Bengaluru,Karnataka,Books & Media,Credit Card,6608,0
TXN-02546,2024-09-01,CUST-1090,Hyderabad,Telangana,Apparel,UPI,1945,0
TXN-02547,2023-11-14,CUST-2391,Ahmedabad,Gujarat,Sports,Cash,522,0
TXN-02548,2024-03-06,CUST-1758,Chennai,Tamil Nadu,Apparel,Debit Card,678,0
TXN-02549,2024-02-28,CUST-2115,Ahmedabad,Gujarat,Personal Care,UPI,9486,0
TXN-02550,2024-01-25,CUST-1023,Bengaluru,Karnataka,Home & Living,Cash,1004,0
TXN-02551,2023-10-30,CUST-1581,Bengaluru,Karnataka,Apparel,UPI,1108,0
TXN-02552,2023-05-24,CUST-2309,Hyderabad,Telangana,Apparel,Credit Card,14990,0
TXN-02553,2024-03-11,CUST-1983,Chennai,Tamil Nadu,Food & Grocery,Net Banking,1252,0
TXN-02554,2023-04-10,CUST-2456,Hyderabad,Telangana,Personal Care,Net Banking,2550,1
TXN-02555,2024-06-22,CUST-2451,Ahmedabad,Gujarat,Books & Media,Credit Card,721,0
TXN-02556,2023-09-17,CUST-1259,Mumbai,Maharashtra,Books & Media,Credit Card,1642,0
TXN-02557,2023-03-07,CUST-1800,Chennai,Tamil Nadu,Personal Care,Debit Card,736,0
TXN-02558,2023-08-15,CUST-2277,Hyderabad,Telangana,Apparel,Cash,1428,0
TXN-02559,2024-04-29,CUST-2011,Hyderabad,Telangana,Books & Media,UPI,9976,0
TXN-02560,2024-09-20,CUST-1045,Kolkata,West Bengal,Home & Living,Credit Card,789,0
TXN-02561,2023-12-28,CUST-2355,Chennai,Tamil Nadu,Sports,Credit Card,1094,0
TXN-02562,2024-08-19,CUST-1365,Chennai,Tamil Nadu,Food & Grocery,Credit Card,1143,0
TXN-02563,2023-05-25,CUST-1590,Mumbai,Maharashtra,Books & Media,UPI,1384,0
TXN-02564,2024-02-03,CUST-2042,Delhi,Delhi,Personal Care,Credit Card,1083,1
TXN-02565,2023-02-07,CUST-2338,Hyderabad,Telangana,Apparel,UPI,2630,1
TXN-02566,2023-10-26,CUST-1721,Kolkata,West Bengal,Books & Media,UPI,1474,0
TXN-02567,2024-03-20,CUST-1505,Mumbai,Maharashtra,Sports,Credit Card,3240,0
TXN-02568,2023-11-11,CUST-1672,Bengaluru,Karnataka,Sports,Cash,15595,0
TXN-02569,2023-11-04,CUST-1674,Delhi,Delhi,Home & Living,Cash,1975,0
TXN-02570,2024-03-16,CUST-1971,Bengaluru,Karnataka,Food & Grocery,UPI,2095,0
TXN-02571,2024-11-19,CUST-2280,Mumbai,Maharashtra,Books & Media,Cash,856,0
TXN-02572,2024-01-07,CUST-2331,Ahmedabad,Gujarat,Books & Media,Debit Card,406,0
TXN-02573,2024-05-17,CUST-1128,Mumbai,Maharashtra,Personal Care,Debit Card,635,0
TXN-02574,2024-07-27,CUST-2256,Kolkata,West Bengal,Electronics,UPI,581,0
TXN-02575,2024-09-04,CUST-1358,Hyderabad,Telangana,Home & Living,UPI,629,1
TXN-02576,2023-03-14,CUST-1483,Bengaluru,Karnataka,Food & Grocery,Debit Card,3765,0
TXN-02577,2023-09-01,CUST-1936,Delhi,Delhi,Sports,Credit Card,2602,0
TXN-02578,2024-07-29,CUST-1921,Ahmedabad,Gujarat,Personal Care,UPI,2632,0
TXN-02579,2024-05-05,CUST-1603,Delhi,Delhi,Books & Media,Debit Card,15940,0
TXN-02580,2023-01-06,CUST-1150,Ahmedabad,Gujarat,Personal Care,UPI,1585,0
TXN-02581,2024-01-08,CUST-1508,Chennai,Tamil Nadu,Home & Living,UPI,3482,0
TXN-02582,2023-08-22,CUST-2327,Pune,Maharashtra,Apparel,UPI,4761,0
TXN-02583,2023-03-28,CUST-2400,Kolkata,West Bengal,Books & Media,Cash,8907,0
TXN-02584,2024-08-12,CUST-1381,Hyderabad,Telangana,Home & Living,Debit Card,1055,0
TXN-02585,2023-11-19,CUST-2371,Pune,Maharashtra,Food & Grocery,Debit Card,564,0
TXN-02586,2023-01-12,CUST-2463,Ahmedabad,Gujarat,Apparel,UPI,1311,0
TXN-02587,2024-02-26,CUST-1428,Pune,Maharashtra,Home & Living,UPI,3209,0
TXN-02588,2023-02-10,CUST-1800,Hyderabad,Telangana,Apparel,Debit Card,4985,1
TXN-02589,2023-07-16,CUST-1718,Ahmedabad,Gujarat,Home & Living,UPI,2378,0
TXN-02590,2023-11-17,CUST-1972,Hyderabad,Telangana,Personal Care,UPI,706,0
TXN-02591,2023-06-20,CUST-1648,Pune,Maharashtra,Food & Grocery,Credit Card,3720,0
TXN-02592,2024-11-13,CUST-1311,Ahmedabad,Gujarat,Personal Care,UPI,746,0
TXN-02593,2023-04-19,CUST-1090,Bengaluru,Karnataka,Books & Media,Cash,2319,0
TXN-02594,2024-08-19,CUST-1154,Delhi,Delhi,Books & Media,Debit Card,2903,1
TXN-02595,2023-08-16,CUST-1280,Delhi,Delhi,Home & Living,UPI,589,0
TXN-02596,2023-05-25,CUST-2149,Bengaluru,Karnataka,Home & Living,UPI,7447,0
TXN-02597,2024-06-06,CUST-1148,Kolkata,West Bengal,Food & Grocery,UPI,360,0
TXN-02598,2023-07-23,CUST-2199,Chennai,Tamil Nadu,Apparel,UPI,2810,0
TXN-02599,2024-06-20,CUST-2208,Hyderabad,Telangana,Apparel,UPI,831,0
TXN-02600,2023-01-19,CUST-2330,Pune,Maharashtra,Sports,UPI,2537,0
TXN-02601,2024-06-25,CUST-1793,Ahmedabad,Gujarat,Personal Care,UPI,1978,0
TXN-02602,2024-08-22,CUST-2039,Hyderabad,Telangana,Sports,UPI,1630,0
TXN-02603,2023-08-15,CUST-1846,Chennai,Tamil Nadu,Electronics,UPI,2598,0
TXN-02604,2023-12-29,CUST-1556,Ahmedabad,Gujarat,Personal Care,Debit Card,3096,0
TXN-02605,2024-07-26,CUST-1435,Hyderabad,Telangana,Apparel,Debit Card,1893,0
TXN-02606,2024-10-23,CUST-2277,Ahmedabad,Gujarat,Sports,Cash,2054,0
TXN-02607,2023-10-29,CUST-1826,Hyderabad,Telangana,Food & Grocery,UPI,596,0
TXN-02608,2023-03-08,CUST-1289,Ahmedabad,Gujarat,Books & Media,Debit Card,8619,0
TXN-02609,2024-12-13,CUST-1369,Delhi,Delhi,Sports,UPI,597,0
TXN-02610,2024-11-03,CUST-2269,Delhi,Delhi,Books & Media,Credit Card,3325,0
TXN-02611,2023-06-01,CUST-1652,Delhi,Delhi,Personal Care,Debit Card,1184,0
TXN-02612,2024-11-05,CUST-2113,Hyderabad,Telangana,Sports,UPI,2022,0
TXN-02613,2024-08-21,CUST-1438,Kolkata,West Bengal,Sports,UPI,3847,0
TXN-02614,2024-10-07,CUST-1421,Chennai,Tamil Nadu,Apparel,Debit Card,602,0
TXN-02615,2023-06-24,CUST-1410,Pune,Maharashtra,Home & Living,Debit Card,1484,0
TXN-02616,2024-11-27,CUST-1560,Kolkata,West Bengal,Sports,Credit Card,6924,0
TXN-02617,2024-03-16,CUST-1920,Pune,Maharashtra,Personal Care,Credit Card,3250,0
TXN-02618,2024-03-05,CUST-2182,Chennai,Tamil Nadu,Personal Care,Debit Card,1253,0
TXN-02619,2024-05-12,CUST-2073,Mumbai,Maharashtra,Apparel,Cash,1908,0
TXN-02620,2023-06-15,CUST-1517,Ahmedabad,Gujarat,Personal Care,UPI,2073,0
TXN-02621,2023-12-22,CUST-1010,Hyderabad,Telangana,Personal Care,UPI,1144,0
TXN-02622,2023-05-29,CUST-2079,Kolkata,West Bengal,Home & Living,Debit Card,2184,0
TXN-02623,2024-12-09,CUST-2414,Mumbai,Maharashtra,Apparel,Credit Card,1934,0
TXN-02624,2023-09-18,CUST-1713,Kolkata,West Bengal,Apparel,UPI,1433,0
TXN-02625,2023-06-26,CUST-2056,Bengaluru,Karnataka,Books & Media,UPI,2176,0
TXN-02626,2023-05-25,CUST-2243,Delhi,Delhi,Electronics,Debit Card,2633,0
TXN-02627,2024-04-21,CUST-2194,Hyderabad,Telangana,Sports,Credit Card,655,0
TXN-02628,2023-05-05,CUST-1429,Chennai,Tamil Nadu,Food & Grocery,Debit Card,1152,0
TXN-02629,2023-03-23,CUST-2346,Hyderabad,Telangana,Personal Care,Cash,1280,0
TXN-02630,2023-11-02,CUST-2405,Kolkata,West Bengal,Personal Care,Cash,957,0
TXN-02631,2024-06-12,CUST-2292,Chennai,Tamil Nadu,Food & Grocery,Cash,1549,0
TXN-02632,2024-01-20,CUST-2206,Hyderabad,Telangana,Sports,Credit Card,2686,1
TXN-02633,2024-05-15,CUST-1671,Mumbai,Maharashtra,Personal Care,Debit Card,861,0
TXN-02634,2023-09-09,CUST-1271,Chennai,Tamil Nadu,Personal Care,UPI,2933,0
TXN-02635,2023-04-01,CUST-1943,Bengaluru,Karnataka,Books & Media,Debit Card,9457,0
TXN-02636,2024-04-16,CUST-1843,Hyderabad,Telangana,Home & Living,Cash,4840,0
TXN-02637,2024-05-07,CUST-1661,Delhi,Delhi,Food & Grocery,Debit Card,748,0
TXN-02638,2024-10-15,CUST-2239,Mumbai,Maharashtra,Personal Care,UPI,779,0
TXN-02639,2024-06-14,CUST-1384,Bengaluru,Karnataka,Electronics,UPI,1148,0
TXN-02640,2024-07-09,CUST-2123,Chennai,Tamil Nadu,Electronics,UPI,1889,0
TXN-02641,2024-03-10,CUST-1133,Bengaluru,Karnataka,Books & Media,UPI,1635,1
TXN-02642,2024-10-16,CUST-1223,Ahmedabad,Gujarat,Sports,Credit Card,651,0
TXN-02643,2023-06-17,CUST-1410,Pune,Maharashtra,Personal Care,Net Banking,1295,0
TXN-02644,2023-01-25,CUST-1982,Ahmedabad,Gujarat,Books & Media,UPI,4518,0
TXN-02645,2024-11-06,CUST-1081,Ahmedabad,Gujarat,Food & Grocery,UPI,9563,0
TXN-02646,2024-04-21,CUST-1165,Kolkata,West Bengal,Books & Media,Cash,777,0
TXN-02647,2023-01-13,CUST-1302,Kolkata,West Bengal,Apparel,Cash,13323,0
TXN-02648,2024-11-11,CUST-1782,Hyderabad,Telangana,Personal Care,UPI,900,0
TXN-02649,2023-02-24,CUST-2075,Pune,Maharashtra,Food & Grocery,Credit Card,1634,0
TXN-02650,2023-05-01,CUST-1472,Pune,Maharashtra,Personal Care,Debit Card,4117,0
TXN-02651,2023-03-10,CUST-2109,Chennai,Tamil Nadu,Electronics,UPI,4353,1
TXN-02652,2024-06-03,CUST-1848,Mumbai,Maharashtra,Food & Grocery,Debit Card,3470,0
TXN-02653,2024-10-13,CUST-1081,Ahmedabad,Gujarat,Electronics,Credit Card,2826,0
TXN-02654,2024-07-25,CUST-1655,Kolkata,West Bengal,Food & Grocery,Debit Card,12378,0
TXN-02655,2024-05-12,CUST-1436,Pune,Maharashtra,Sports,UPI,1099,0
TXN-02656,2024-07-31,CUST-1708,Bengaluru,Karnataka,Food & Grocery,Net Banking,2993,0
TXN-02657,2024-08-09,CUST-1788,Ahmedabad,Gujarat,Electronics,Debit Card,2856,0
TXN-02658,2024-10-03,CUST-2313,Hyderabad,Telangana,Apparel,UPI,3802,0
TXN-02659,2024-07-16,CUST-1759,Chennai,Tamil Nadu,Electronics,UPI,2978,0
TXN-02660,2024-05-18,CUST-1192,Pune,Maharashtra,Books & Media,UPI,3561,0
TXN-02661,2024-11-24,CUST-1551,Ahmedabad,Gujarat,Sports,UPI,1831,0
TXN-02662,2023-03-16,CUST-1329,Chennai,Tamil Nadu,Home & Living,UPI,3744,0
TXN-02663,2023-08-28,CUST-1189,Bengaluru,Karnataka,Apparel,Cash,4797,0
TXN-02664,2023-01-19,CUST-2307,Mumbai,Maharashtra,Apparel,UPI,466,0
TXN-02665,2023-04-17,CUST-1846,Mumbai,Maharashtra,Food & Grocery,Debit Card,1047,1
TXN-02666,2023-02-06,CUST-2379,Pune,Maharashtra,Apparel,Credit Card,4559,0
TXN-02667,2024-06-27,CUST-1364,Mumbai,Maharashtra,Home & Living,Debit Card,766,0
TXN-02668,2023-08-12,CUST-1843,Kolkata,West Bengal,Home & Living,UPI,925,0
TXN-02669,2023-09-29,CUST-2170,Delhi,Delhi,Personal Care,UPI,125,0
TXN-02670,2023-10-05,CUST-1081,Kolkata,West Bengal,Food & Grocery,UPI,3622,0
TXN-02671,2023-01-17,CUST-1644,Delhi,Delhi,Electronics,UPI,3504,0
TXN-02672,2023-11-07,CUST-1172,Pune,Maharashtra,Electronics,Debit Card,9696,0
TXN-02673,2024-01-02,CUST-1266,Kolkata,West Bengal,Food & Grocery,Cash,1477,0
TXN-02674,2023-02-20,CUST-1727,Kolkata,West Bengal,Personal Care,UPI,1005,1
TXN-02675,2023-08-02,CUST-1086,Hyderabad,Telangana,Food & Grocery,UPI,1277,0
TXN-02676,2023-01-24,CUST-1557,Delhi,Delhi,Sports,UPI,1016,0
TXN-02677,2024-07-08,CUST-2318,Ahmedabad,Gujarat,Books & Media,Cash,385,0
TXN-02678,2023-10-05,CUST-1622,Bengaluru,Karnataka,Books & Media,UPI,1226,0
TXN-02679,2024-09-07,CUST-1837,Bengaluru,Karnataka,Electronics,Debit Card,418,0
TXN-02680,2023-12-24,CUST-2372,Hyderabad,Telangana,Personal Care,Credit Card,2465,0
TXN-02681,2024-01-10,CUST-2141,Ahmedabad,Gujarat,Home & Living,Debit Card,2952,0
TXN-02682,2024-05-13,CUST-2403,Mumbai,Maharashtra,Personal Care,UPI,598,0
TXN-02683,2024-11-16,CUST-1933,Chennai,Tamil Nadu,Electronics,Debit Card,1336,0
TXN-02684,2024-03-21,CUST-1393,Bengaluru,Karnataka,Home & Living,Debit Card,1146,1
TXN-02685,2024-03-19,CUST-2279,Bengaluru,Karnataka,Apparel,Net Banking,2411,0
TXN-02686,2024-11-05,CUST-2079,Delhi,Delhi,Personal Care,Debit Card,360,0
TXN-02687,2024-10-12,CUST-1168,Delhi,Delhi,Apparel,Credit Card,3082,0
TXN-02688,2024-08-26,CUST-2038,Mumbai,Maharashtra,Electronics,Net Banking,5755,0
TXN-02689,2024-06-04,CUST-1368,Ahmedabad,Gujarat,Home & Living,Credit Card,1233,0
TXN-02690,2023-11-29,CUST-1348,Bengaluru,Karnataka,Books & Media,UPI,5066,0
TXN-02691,2024-07-02,CUST-1728,Chennai,Tamil Nadu,Food & Grocery,Net Banking,669,0
TXN-02692,2024-11-03,CUST-2481,Hyderabad,Telangana,Personal Care,UPI,1336,0
TXN-02693,2023-12-06,CUST-1101,Chennai,Tamil Nadu,Electronics,Cash,1515,0
TXN-02694,2024-03-27,CUST-2380,Hyderabad,Telangana,Apparel,UPI,5234,0
TXN-02695,2024-06-02,CUST-1373,Kolkata,West Bengal,Books & Media,Net Banking,1716,0
TXN-02696,2024-11-06,CUST-1002,Chennai,Tamil Nadu,Electronics,Credit Card,993,0
TXN-02697,2023-12-06,CUST-1117,Kolkata,West Bengal,Home & Living,UPI,1197,0
TXN-02698,2023-10-22,CUST-1705,Chennai,Tamil Nadu,Apparel,Debit Card,4585,0
TXN-02699,2023-04-08,CUST-1688,Kolkata,West Bengal,Electronics,Cash,316,0
TXN-02700,2024-03-04,CUST-2058,Ahmedabad,Gujarat,Food & Grocery,UPI,2340,0
TXN-02701,2023-09-16,CUST-1210,Mumbai,Maharashtra,Books & Media,UPI,483,0
TXN-02702,2023-01-15,CUST-1267,Kolkata,West Bengal,Sports,UPI,5428,0
TXN-02703,2023-09-23,CUST-1600,Bengaluru,Karnataka,Home & Living,Credit Card,2323,0
TXN-02704,2024-03-30,CUST-1543,Mumbai,Maharashtra,Electronics,Debit Card,1364,0
TXN-02705,2023-05-13,CUST-1390,Ahmedabad,Gujarat,Home & Living,Debit Card,1123,0
TXN-02706,2023-09-02,CUST-1737,Ahmedabad,Gujarat,Books & Media,Credit Card,1241,0
TXN-02707,2024-07-14,CUST-1219,Pune,Maharashtra,Food & Grocery,UPI,1771,0
TXN-02708,2023-06-26,CUST-1851,Chennai,Tamil Nadu,Personal Care,UPI,1142,0
TXN-02709,2023-05-12,CUST-1735,Bengaluru,Karnataka,Home & Living,Net Banking,617,0
TXN-02710,2023-11-21,CUST-1993,Delhi,Delhi,Apparel,Credit Card,998,0
TXN-02711,2024-11-02,CUST-1021,Mumbai,Maharashtra,Personal Care,UPI,664,0
TXN-02712,2024-10-23,CUST-1635,Bengaluru,Karnataka,Apparel,Credit Card,10651,0
TXN-02713,2024-04-28,CUST-2424,Kolkata,West Bengal,Electronics,UPI,4327,0
TXN-02714,2023-12-10,CUST-1630,Delhi,Delhi,Apparel,UPI,2597,0
TXN-02715,2024-01-30,CUST-1179,Mumbai,Maharashtra,Apparel,Credit Card,2647,0
TXN-02716,2023-07-01,CUST-1275,Pune,Maharashtra,Personal Care,UPI,2135,0
TXN-02717,2023-02-15,CUST-1835,Chennai,Tamil Nadu,Home & Living,Credit Card,2649,0
TXN-02718,2024-09-10,CUST-2215,Delhi,Delhi,Books & Media,Net Banking,1138,0
TXN-02719,2024-09-17,CUST-2371,Mumbai,Maharashtra,Books & Media,Debit Card,2494,0
TXN-02720,2023-11-08,CUST-1610,Mumbai,Maharashtra,Food & Grocery,UPI,933,0
TXN-02721,2024-02-26,CUST-2273,Bengaluru,Karnataka,Home & Living,UPI,1649,0
TXN-02722,2023-11-25,CUST-1207,Kolkata,West Bengal,Home & Living,Credit Card,633,0
TXN-02723,2023-08-11,CUST-2496,Kolkata,West Bengal,Electronics,Cash,1275,0
TXN-02724,2024-09-20,CUST-2435,Bengaluru,Karnataka,Home & Living,Debit Card,1588,0
TXN-02725,2023-07-30,CUST-1086,Bengaluru,Karnataka,Books & Media,Net Banking,4071,0
TXN-02726,2023-05-12,CUST-2052,Mumbai,Maharashtra,Home & Living,Debit Card,375,0
TXN-02727,2023-12-24,CUST-2095,Pune,Maharashtra,Books & Media,UPI,1570,0
TXN-02728,2023-09-16,CUST-1760,Mumbai,Maharashtra,Sports,Debit Card,9918,1
TXN-02729,2023-09-22,CUST-1850,Ahmedabad,Gujarat,Food & Grocery,Net Banking,427,0
TXN-02730,2024-01-07,CUST-1948,Delhi,Delhi,Books & Media,Debit Card,2127,0
TXN-02731,2024-01-22,CUST-1280,Chennai,Tamil Nadu,Personal Care,Cash,719,0
TXN-02732,2023-07-20,CUST-2256,Bengaluru,Karnataka,Food & Grocery,Net Banking,970,0
TXN-02733,2023-07-27,CUST-1296,Delhi,Delhi,Books & Media,Credit Card,3665,0
TXN-02734,2024-05-08,CUST-1094,Kolkata,West Bengal,Books & Media,Net Banking,3417,0
TXN-02735,2024-05-13,CUST-1229,Pune,Maharashtra,Food & Grocery,UPI,2912,0
TXN-02736,2024-06-23,CUST-1647,Delhi,Delhi,Sports,Credit Card,1783,0
TXN-02737,2024-09-11,CUST-1419,Delhi,Delhi,Electronics,UPI,908,0
TXN-02738,2023-09-01,CUST-1010,Pune,Maharashtra,Apparel,UPI,361,0
TXN-02739,2024-07-06,CUST-2432,Mumbai,Maharashtra,Home & Living,Net Banking,970,0
TXN-02740,2024-06-18,CUST-2025,Hyderabad,Telangana,Personal Care,UPI,6944,0
TXN-02741,2024-03-04,CUST-1977,Chennai,Tamil Nadu,Books & Media,UPI,1008,0
TXN-02742,2023-06-18,CUST-1649,Bengaluru,Karnataka,Electronics,Credit Card,1443,0
TXN-02743,2023-11-15,CUST-1787,Ahmedabad,Gujarat,Home & Living,UPI,1333,0
TXN-02744,2023-12-17,CUST-1015,Mumbai,Maharashtra,Books & Media,UPI,10497,0
TXN-02745,2023-12-18,CUST-1009,Delhi,Delhi,Sports,Debit Card,724,0
TXN-02746,2024-11-12,CUST-1296,Pune,Maharashtra,Food & Grocery,Net Banking,4011,0
TXN-02747,2023-02-22,CUST-1543,Chennai,Tamil Nadu,Apparel,UPI,4467,0
TXN-02748,2024-01-15,CUST-2227,Mumbai,Maharashtra,Food & Grocery,UPI,771,0
TXN-02749,2023-06-09,CUST-2000,Ahmedabad,Gujarat,Sports,Credit Card,2240,0
TXN-02750,2023-01-06,CUST-1105,Kolkata,West Bengal,Sports,UPI,1910,0
TXN-02751,2023-09-01,CUST-1229,Hyderabad,Telangana,Electronics,Debit Card,781,0
TXN-02752,2023-04-13,CUST-1827,Kolkata,West Bengal,Apparel,Cash,4379,0
TXN-02753,2023-12-14,CUST-1126,Mumbai,Maharashtra,Home & Living,Debit Card,17300,0
TXN-02754,2024-05-16,CUST-1922,Kolkata,West Bengal,Food & Grocery,Credit Card,235,0
TXN-02755,2024-01-03,CUST-1961,Bengaluru,Karnataka,Books & Media,Debit Card,3208,0
TXN-02756,2024-07-25,CUST-1129,Kolkata,West Bengal,Food & Grocery,Credit Card,629,0
TXN-02757,2023-08-09,CUST-2325,Delhi,Delhi,Home & Living,Net Banking,4179,0
TXN-02758,2023-01-04,CUST-1678,Pune,Maharashtra,Books & Media,UPI,1093,0
TXN-02759,2024-04-08,CUST-2178,Kolkata,West Bengal,Electronics,Debit Card,439,0
TXN-02760,2024-07-15,CUST-1024,Hyderabad,Telangana,Apparel,UPI,394,0
TXN-02761,2023-11-10,CUST-1358,Bengaluru,Karnataka,Food & Grocery,UPI,769,0
TXN-02762,2024-05-17,CUST-1804,Mumbai,Maharashtra,Electronics,Cash,2988,0
TXN-02763,2024-02-18,CUST-1511,Bengaluru,Karnataka,Books & Media,UPI,416,0
TXN-02764,2024-02-27,CUST-1175,Pune,Maharashtra,Apparel,Cash,512,0
